SRS QCM200 Data File
Data Taken on 04.05.2022 at 13:37:03
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997249100E+6	+03.347000E+2	-07.500000E+0	+09.100000E-1	+01.325088E-1	+01.522051E+3	0
+04.997249100E+6	+03.347000E+2	-07.500000E+0	+09.100000E-1	+01.325088E-1	+01.523124E+3	0
+04.997249100E+6	+03.347000E+2	-07.500000E+0	+09.100000E-1	+01.325088E-1	+01.524189E+3	0
+04.997249200E+6	+03.347100E+2	-07.400000E+0	+09.200000E-1	+01.307420E-1	+01.525272E+3	0
+04.997249100E+6	+03.347100E+2	-07.500000E+0	+09.200000E-1	+01.325088E-1	+01.526351E+3	0
+04.997249100E+6	+03.347000E+2	-07.500000E+0	+09.100000E-1	+01.325088E-1	+01.527415E+3	0
+04.997249100E+6	+03.347000E+2	-07.500000E+0	+09.100000E-1	+01.325088E-1	+01.528498E+3	0
+04.997249100E+6	+03.347000E+2	-07.500000E+0	+09.100000E-1	+01.325088E-1	+01.529581E+3	0
+04.997249100E+6	+03.346900E+2	-07.500000E+0	+09.000000E-1	+01.325088E-1	+01.530648E+3	0
+04.997249000E+6	+03.346900E+2	-07.600000E+0	+09.000000E-1	+01.342756E-1	+01.531729E+3	0
+04.997249000E+6	+03.346900E+2	-07.600000E+0	+09.000000E-1	+01.342756E-1	+01.532798E+3	0
+04.997249100E+6	+03.346900E+2	-07.500000E+0	+09.000000E-1	+01.325088E-1	+01.533881E+3	0
+04.997249100E+6	+03.346900E+2	-07.500000E+0	+09.000000E-1	+01.325088E-1	+01.534952E+3	0
+04.997249000E+6	+03.346800E+2	-07.600000E+0	+08.900000E-1	+01.342756E-1	+01.536022E+3	0
+04.997249000E+6	+03.346700E+2	-07.600000E+0	+08.800000E-1	+01.342756E-1	+01.537104E+3	0
+04.997249000E+6	+03.346700E+2	-07.600000E+0	+08.800000E-1	+01.342756E-1	+01.538188E+3	0
+04.997249000E+6	+03.346700E+2	-07.600000E+0	+08.800000E-1	+01.342756E-1	+01.539267E+3	0
+04.997249000E+6	+03.346600E+2	-07.600000E+0	+08.700000E-1	+01.342756E-1	+01.540336E+3	0
+04.997249000E+6	+03.346600E+2	-07.600000E+0	+08.700000E-1	+01.342756E-1	+01.541406E+3	0
+04.997249000E+6	+03.346500E+2	-07.600000E+0	+08.600000E-1	+01.342756E-1	+01.542490E+3	0
+04.997249000E+6	+03.346500E+2	-07.600000E+0	+08.600000E-1	+01.342756E-1	+01.543563E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.544635E+3	0
+04.997249000E+6	+03.346500E+2	-07.600000E+0	+08.600000E-1	+01.342756E-1	+01.545709E+3	0
+04.997249000E+6	+03.346500E+2	-07.600000E+0	+08.600000E-1	+01.342756E-1	+01.546792E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.547864E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.548935E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.550017E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.551084E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.552158E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.553244E+3	0
+04.997249000E+6	+03.346500E+2	-07.600000E+0	+08.600000E-1	+01.342756E-1	+01.554314E+3	0
+04.997249000E+6	+03.346500E+2	-07.600000E+0	+08.600000E-1	+01.342756E-1	+01.555387E+3	0
+04.997249000E+6	+03.346400E+2	-07.600000E+0	+08.500000E-1	+01.342756E-1	+01.556459E+3	0
+04.997248900E+6	+03.346400E+2	-07.700000E+0	+08.500000E-1	+01.360424E-1	+01.557540E+3	0
+04.997248900E+6	+03.346200E+2	-07.700000E+0	+08.300000E-1	+01.360424E-1	+01.558611E+3	0
+04.997248800E+6	+03.346200E+2	-07.800000E+0	+08.300000E-1	+01.378092E-1	+01.559695E+3	0
+04.997248900E+6	+03.346000E+2	-07.700000E+0	+08.100000E-1	+01.360424E-1	+01.560770E+3	0
+04.997248900E+6	+03.346000E+2	-07.700000E+0	+08.100000E-1	+01.360424E-1	+01.561837E+3	0
+04.997248900E+6	+03.345900E+2	-07.700000E+0	+08.000000E-1	+01.360424E-1	+01.562921E+3	0
+04.997248900E+6	+03.345800E+2	-07.700000E+0	+07.900000E-1	+01.360424E-1	+01.563993E+3	0
+04.997248800E+6	+03.345800E+2	-07.800000E+0	+07.900000E-1	+01.378092E-1	+01.565063E+3	0
+04.997248800E+6	+03.345800E+2	-07.800000E+0	+07.900000E-1	+01.378092E-1	+01.566137E+3	0
+04.997248800E+6	+03.345800E+2	-07.800000E+0	+07.900000E-1	+01.378092E-1	+01.567221E+3	0
+04.997248800E+6	+03.345600E+2	-07.800000E+0	+07.700000E-1	+01.378092E-1	+01.568290E+3	0
+04.997248600E+6	+03.345400E+2	-08.000000E+0	+07.500000E-1	+01.413428E-1	+01.569361E+3	0
+04.997248600E+6	+03.345300E+2	-08.000000E+0	+07.400000E-1	+01.413428E-1	+01.570434E+3	0
+04.997248600E+6	+03.345100E+2	-08.000000E+0	+07.200000E-1	+01.413428E-1	+01.571505E+3	0
+04.997248500E+6	+03.345000E+2	-08.100000E+0	+07.100000E-1	+01.431095E-1	+01.572591E+3	0
+04.997248500E+6	+03.344800E+2	-08.100000E+0	+06.900000E-1	+01.431095E-1	+01.573654E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.574729E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.575802E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.576876E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.577948E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.579031E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.580104E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.581178E+3	0
+04.997248300E+6	+03.344200E+2	-08.300000E+0	+06.300000E-1	+01.466431E-1	+01.582265E+3	0
+04.997248300E+6	+03.344100E+2	-08.300000E+0	+06.200000E-1	+01.466431E-1	+01.583337E+3	0
+04.997248300E+6	+03.344000E+2	-08.300000E+0	+06.100000E-1	+01.466431E-1	+01.584416E+3	0
+04.997248300E+6	+03.344000E+2	-08.300000E+0	+06.100000E-1	+01.466431E-1	+01.585489E+3	0
+04.997248300E+6	+03.343900E+2	-08.300000E+0	+06.000000E-1	+01.466431E-1	+01.586559E+3	0
+04.997248300E+6	+03.343900E+2	-08.300000E+0	+06.000000E-1	+01.466431E-1	+01.587631E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.588717E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.589790E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.590856E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.591933E+3	0
+04.997248200E+6	+03.343600E+2	-08.400000E+0	+05.700000E-1	+01.484099E-1	+01.593004E+3	0
+04.997248200E+6	+03.343600E+2	-08.400000E+0	+05.700000E-1	+01.484099E-1	+01.594085E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.595153E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.596231E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.597314E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.598382E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.599450E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.600535E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.601607E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.602676E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.603753E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.604821E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.605907E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.606975E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.608052E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.609124E+3	0
+04.997248300E+6	+03.343800E+2	-08.300000E+0	+05.900000E-1	+01.466431E-1	+01.610208E+3	0
+04.997248400E+6	+03.343800E+2	-08.200000E+0	+05.900000E-1	+01.448763E-1	+01.611281E+3	0
+04.997248400E+6	+03.343900E+2	-08.200000E+0	+06.000000E-1	+01.448763E-1	+01.612348E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.613420E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.614502E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.615572E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.616647E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.617720E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.618798E+3	0
+04.997248500E+6	+03.344600E+2	-08.100000E+0	+06.700000E-1	+01.431095E-1	+01.619884E+3	0
+04.997248500E+6	+03.344700E+2	-08.100000E+0	+06.800000E-1	+01.431095E-1	+01.620955E+3	0
+04.997248500E+6	+03.344700E+2	-08.100000E+0	+06.800000E-1	+01.431095E-1	+01.622025E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.623103E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.624178E+3	0
+04.997248500E+6	+03.344600E+2	-08.100000E+0	+06.700000E-1	+01.431095E-1	+01.625258E+3	0
+04.997248500E+6	+03.344600E+2	-08.100000E+0	+06.700000E-1	+01.431095E-1	+01.626328E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.627397E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.628474E+3	0
+04.997248500E+6	+03.344600E+2	-08.100000E+0	+06.700000E-1	+01.431095E-1	+01.629549E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.630632E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.631702E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.632783E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.633856E+3	0
+04.997248400E+6	+03.344700E+2	-08.200000E+0	+06.800000E-1	+01.448763E-1	+01.634928E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.635995E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.637079E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.638152E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.639225E+3	0
+04.997248400E+6	+03.344600E+2	-08.200000E+0	+06.700000E-1	+01.448763E-1	+01.640299E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.641375E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.642446E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.643529E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.644596E+3	0
+04.997248400E+6	+03.344500E+2	-08.200000E+0	+06.600000E-1	+01.448763E-1	+01.645676E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.646757E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.647824E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.648904E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.649974E+3	0
+04.997248300E+6	+03.344300E+2	-08.300000E+0	+06.400000E-1	+01.466431E-1	+01.651045E+3	0
+04.997248300E+6	+03.344200E+2	-08.300000E+0	+06.300000E-1	+01.466431E-1	+01.652130E+3	0
+04.997248300E+6	+03.344200E+2	-08.300000E+0	+06.300000E-1	+01.466431E-1	+01.653202E+3	0
+04.997248300E+6	+03.344200E+2	-08.300000E+0	+06.300000E-1	+01.466431E-1	+01.654275E+3	0
+04.997248300E+6	+03.344200E+2	-08.300000E+0	+06.300000E-1	+01.466431E-1	+01.655345E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.656428E+3	0
+04.997248300E+6	+03.344100E+2	-08.300000E+0	+06.200000E-1	+01.466431E-1	+01.657498E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.658572E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.659648E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.660724E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.661799E+3	0
+04.997248300E+6	+03.344200E+2	-08.300000E+0	+06.300000E-1	+01.466431E-1	+01.662871E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.663944E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.665015E+3	0
+04.997248300E+6	+03.344100E+2	-08.300000E+0	+06.200000E-1	+01.466431E-1	+01.666105E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.667176E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.668240E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.669323E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.670398E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.671469E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.672539E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.673622E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.674694E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.675767E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.676840E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.677921E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.678995E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.680059E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.681136E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.682221E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.683293E+3	0
+04.997248300E+6	+03.344100E+2	-08.300000E+0	+06.200000E-1	+01.466431E-1	+01.684362E+3	0
+04.997248200E+6	+03.343800E+2	-08.400000E+0	+05.900000E-1	+01.484099E-1	+01.685442E+3	0
+04.997248200E+6	+03.343600E+2	-08.400000E+0	+05.700000E-1	+01.484099E-1	+01.686515E+3	0
+04.997248200E+6	+03.343400E+2	-08.400000E+0	+05.500000E-1	+01.484099E-1	+01.687585E+3	0
+04.997248100E+6	+03.343200E+2	-08.500000E+0	+05.300000E-1	+01.501767E-1	+01.688658E+3	0
+04.997248100E+6	+03.343100E+2	-08.500000E+0	+05.200000E-1	+01.501767E-1	+01.689742E+3	0
+04.997248100E+6	+03.343000E+2	-08.500000E+0	+05.100000E-1	+01.501767E-1	+01.690813E+3	0
+04.997248200E+6	+03.342900E+2	-08.400000E+0	+05.000000E-1	+01.484099E-1	+01.691887E+3	0
+04.997248200E+6	+03.343000E+2	-08.400000E+0	+05.100000E-1	+01.484099E-1	+01.692960E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+01.694035E+3	0
+04.997248300E+6	+03.343300E+2	-08.300000E+0	+05.400000E-1	+01.466431E-1	+01.695108E+3	0
+04.997248400E+6	+03.343500E+2	-08.200000E+0	+05.600000E-1	+01.448763E-1	+01.696180E+3	0
+04.997248500E+6	+03.343700E+2	-08.100000E+0	+05.800000E-1	+01.431095E-1	+01.697256E+3	0
+04.997248500E+6	+03.343900E+2	-08.100000E+0	+06.000000E-1	+01.431095E-1	+01.698343E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.699427E+3	0
+04.997248500E+6	+03.344100E+2	-08.100000E+0	+06.200000E-1	+01.431095E-1	+01.700491E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.701564E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.702634E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.703705E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.704782E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.705860E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.706936E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.708008E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.709075E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.710157E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.711230E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.712304E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.713375E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.714457E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.715528E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.716605E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.717678E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.718747E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.719821E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.720894E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.721977E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.723049E+3	0
+04.997248500E+6	+03.344400E+2	-08.100000E+0	+06.500000E-1	+01.431095E-1	+01.724117E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.725191E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.726269E+3	0
+04.997248500E+6	+03.344200E+2	-08.100000E+0	+06.300000E-1	+01.431095E-1	+01.727341E+3	0
+04.997248500E+6	+03.344300E+2	-08.100000E+0	+06.400000E-1	+01.431095E-1	+01.728416E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.729485E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.730559E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.731636E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.732717E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.733790E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.734859E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.735934E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.737007E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.738081E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.739157E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.740232E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.741307E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.742381E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.743454E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.744525E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.745597E+3	0
+04.997248400E+6	+03.344400E+2	-08.200000E+0	+06.500000E-1	+01.448763E-1	+01.746683E+3	0
+04.997248400E+6	+03.344300E+2	-08.200000E+0	+06.400000E-1	+01.448763E-1	+01.747754E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.748827E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.749900E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.750974E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.752050E+3	0
+04.997248400E+6	+03.344200E+2	-08.200000E+0	+06.300000E-1	+01.448763E-1	+01.753124E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.754202E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.755273E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.756344E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.757417E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.758492E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.759574E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.760644E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.761722E+3	0
+04.997248400E+6	+03.343900E+2	-08.200000E+0	+06.000000E-1	+01.448763E-1	+01.762796E+3	0
+04.997248400E+6	+03.343900E+2	-08.200000E+0	+06.000000E-1	+01.448763E-1	+01.763870E+3	0
+04.997248400E+6	+03.343900E+2	-08.200000E+0	+06.000000E-1	+01.448763E-1	+01.764944E+3	0
+04.997248500E+6	+03.344000E+2	-08.100000E+0	+06.100000E-1	+01.431095E-1	+01.766017E+3	0
+04.997248400E+6	+03.344000E+2	-08.200000E+0	+06.100000E-1	+01.448763E-1	+01.767085E+3	0
+04.997248400E+6	+03.344100E+2	-08.200000E+0	+06.200000E-1	+01.448763E-1	+01.768159E+3	0
+04.997248300E+6	+03.344100E+2	-08.300000E+0	+06.200000E-1	+01.466431E-1	+01.769233E+3	0
+04.997248300E+6	+03.344000E+2	-08.300000E+0	+06.100000E-1	+01.466431E-1	+01.770309E+3	0
+04.997248300E+6	+03.343900E+2	-08.300000E+0	+06.000000E-1	+01.466431E-1	+01.771392E+3	0
+04.997248200E+6	+03.343600E+2	-08.400000E+0	+05.700000E-1	+01.484099E-1	+01.772463E+3	0
+04.997248100E+6	+03.343500E+2	-08.500000E+0	+05.600000E-1	+01.501767E-1	+01.773543E+3	0
+04.997248200E+6	+03.343300E+2	-08.400000E+0	+05.400000E-1	+01.484099E-1	+01.774617E+3	0
+04.997248200E+6	+03.343300E+2	-08.400000E+0	+05.400000E-1	+01.484099E-1	+01.775687E+3	0
+04.997248200E+6	+03.343300E+2	-08.400000E+0	+05.400000E-1	+01.484099E-1	+01.776765E+3	0
+04.997248200E+6	+03.343200E+2	-08.400000E+0	+05.300000E-1	+01.484099E-1	+01.777838E+3	0
+04.997248300E+6	+03.343100E+2	-08.300000E+0	+05.200000E-1	+01.466431E-1	+01.778911E+3	0
+04.997248200E+6	+03.343200E+2	-08.400000E+0	+05.300000E-1	+01.484099E-1	+01.779985E+3	0
+04.997248200E+6	+03.343200E+2	-08.400000E+0	+05.300000E-1	+01.484099E-1	+01.781058E+3	0
+04.997248200E+6	+03.343200E+2	-08.400000E+0	+05.300000E-1	+01.484099E-1	+01.782132E+3	0
