SRS QCM200 Data File
Data Taken on 04.05.2022 at 11:48:47
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997271400E+6	+03.312300E+2	-09.000000E-1	+04.050000E+0	+01.590106E-2	+03.570570E+3	0
+04.997271400E+6	+03.312200E+2	-09.000000E-1	+04.040000E+0	+01.590106E-2	+03.571649E+3	0
+04.997271500E+6	+03.312200E+2	-08.000000E-1	+04.040000E+0	+01.413428E-2	+03.572728E+3	0
+04.997271500E+6	+03.312200E+2	-08.000000E-1	+04.040000E+0	+01.413428E-2	+03.573800E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.574880E+3	0
+04.997271500E+6	+03.312300E+2	-08.000000E-1	+04.050000E+0	+01.413428E-2	+03.575945E+3	0
+04.997271500E+6	+03.312300E+2	-08.000000E-1	+04.050000E+0	+01.413428E-2	+03.577029E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.578107E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.579179E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.580249E+3	0
+04.997271600E+6	+03.312100E+2	-07.000000E-1	+04.030000E+0	+01.236749E-2	+03.581323E+3	0
+04.997271700E+6	+03.312300E+2	-06.000000E-1	+04.050000E+0	+01.060071E-2	+03.582400E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.583477E+3	0
+04.997271700E+6	+03.312400E+2	-06.000000E-1	+04.060000E+0	+01.060071E-2	+03.584553E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.585617E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.586703E+3	0
+04.997271500E+6	+03.312500E+2	-08.000000E-1	+04.070000E+0	+01.413428E-2	+03.587769E+3	0
+04.997271600E+6	+03.312500E+2	-07.000000E-1	+04.070000E+0	+01.236749E-2	+03.588856E+3	0
+04.997271500E+6	+03.312500E+2	-08.000000E-1	+04.070000E+0	+01.413428E-2	+03.589926E+3	0
+04.997271500E+6	+03.312600E+2	-08.000000E-1	+04.080000E+0	+01.413428E-2	+03.591000E+3	0
+04.997271600E+6	+03.312600E+2	-07.000000E-1	+04.080000E+0	+01.236749E-2	+03.592073E+3	0
+04.997271500E+6	+03.312400E+2	-08.000000E-1	+04.060000E+0	+01.413428E-2	+03.593151E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.594225E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.595289E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.596365E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.597447E+3	0
+04.997271500E+6	+03.312400E+2	-08.000000E-1	+04.060000E+0	+01.413428E-2	+03.598522E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.599584E+3	0
+04.997271600E+6	+03.312200E+2	-07.000000E-1	+04.040000E+0	+01.236749E-2	+03.600663E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.601736E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.602810E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.603885E+3	0
+04.997271700E+6	+03.312300E+2	-06.000000E-1	+04.050000E+0	+01.060071E-2	+03.604961E+3	0
+04.997271800E+6	+03.312300E+2	-05.000000E-1	+04.050000E+0	+08.833922E-3	+03.606038E+3	0
+04.997271700E+6	+03.312400E+2	-06.000000E-1	+04.060000E+0	+01.060071E-2	+03.607119E+3	0
+04.997271600E+6	+03.312300E+2	-07.000000E-1	+04.050000E+0	+01.236749E-2	+03.608194E+3	0
+04.997271700E+6	+03.312300E+2	-06.000000E-1	+04.050000E+0	+01.060071E-2	+03.609260E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.610333E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.611419E+3	0
+04.997271600E+6	+03.312500E+2	-07.000000E-1	+04.070000E+0	+01.236749E-2	+03.612489E+3	0
+04.997271700E+6	+03.312500E+2	-06.000000E-1	+04.070000E+0	+01.060071E-2	+03.613562E+3	0
+04.997271600E+6	+03.312500E+2	-07.000000E-1	+04.070000E+0	+01.236749E-2	+03.614638E+3	0
+04.997271600E+6	+03.312500E+2	-07.000000E-1	+04.070000E+0	+01.236749E-2	+03.615716E+3	0
+04.997271600E+6	+03.312500E+2	-07.000000E-1	+04.070000E+0	+01.236749E-2	+03.616785E+3	0
+04.997271600E+6	+03.312500E+2	-07.000000E-1	+04.070000E+0	+01.236749E-2	+03.617857E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.618930E+3	0
+04.997271700E+6	+03.312400E+2	-06.000000E-1	+04.060000E+0	+01.060071E-2	+03.620005E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.621082E+3	0
+04.997271600E+6	+03.312400E+2	-07.000000E-1	+04.060000E+0	+01.236749E-2	+03.622158E+3	0
+04.997271700E+6	+03.312300E+2	-06.000000E-1	+04.050000E+0	+01.060071E-2	+03.623228E+3	0
+04.997271700E+6	+03.312300E+2	-06.000000E-1	+04.050000E+0	+01.060071E-2	+03.624313E+3	0
+04.997271700E+6	+03.312300E+2	-06.000000E-1	+04.050000E+0	+01.060071E-2	+03.625381E+3	0
+04.997271700E+6	+03.312400E+2	-06.000000E-1	+04.060000E+0	+01.060071E-2	+03.626451E+3	0
+04.997271800E+6	+03.312400E+2	-05.000000E-1	+04.060000E+0	+08.833922E-3	+03.627536E+3	0
+04.997271700E+6	+03.312500E+2	-06.000000E-1	+04.070000E+0	+01.060071E-2	+03.628604E+3	0
+04.997271800E+6	+03.312600E+2	-05.000000E-1	+04.080000E+0	+08.833922E-3	+03.629678E+3	0
+04.997271800E+6	+03.312600E+2	-05.000000E-1	+04.080000E+0	+08.833922E-3	+03.630752E+3	0
+04.997271700E+6	+03.312600E+2	-06.000000E-1	+04.080000E+0	+01.060071E-2	+03.631818E+3	0
